Major Place,Minor Place
8865,12898,74
8866,13173,21
8867,11503,11
8868,11854,43
8869,13294,71
8870,10688,38
8871,13510,86
8872,12341,10
8873,12696,62
8874,10151,8
8875,11757,69
8876,13038,59
8877,10233,93
8878,13424,77
8879,12027,40
8880,12273,15
8881,11532,50
8882,12465,78
8883,10230,10
8884,10324,57
8885,11828,52
8886,13752,86
8887,13734,83
8888,10619,10
8889,10230,69
8890,10973,13
8891,11462,53
8892,12496,96
8893,13980,97
8894,14481,18
8895,11909,81
8896,11013,49
8897,11900,99
8898,13034,40
8899,13605,99
8900,10798,9
8901,14367,4
8902,14788,80
8903,11520,33
8904,14958,89
8905,12621,35
8906,12190,13
8907,11550,78
8908,14013,23
8909,12838,2
8910,13862,81
8911,14963,87
8912,13544,66
8913,13188,79
8914,13003,36
8915,12674,85
8916,10632,38
8917,14423,64
8918,12823,17
8919,14059,28
8920,10215,4
8921,10899,15
8922,10899,77
8923,14796,69
8924,11687,87
8925,10119,70
8926,14573,98
8927,11490,23
8928,13906,94
8929,12855,25
8930,13115,17
8931,13282,100
8932,14790,68
8933,13573,78
8934,13207,5
8935,12812,54
8936,14079,93
8937,10094,59
8938,11669,10
8939,13510,53
8940,10450,38
8941,10732,74
8942,14426,72
8943,14721,40
8944,13396,32
8945,11146,88
8946,12486,72
8947,14402,89
8948,12431,22
8949,10579,45
8950,11216,95
8951,12171,75
8952,13526,82
8953,14069,68
8954,12362,62
8955,10194,73
8956,11436,82
8957,14307,46
8958,11061,57
8959,11954,81
8960,12277,3
8961,14447,77
8962,13301,53
8963,10843,44
8964,11358,50
8965,12529,42
8966,13532,78
8967,10050,79
8968,12170,30
8969,11330,35
8970,12558,8
8971,11990,76
8972,14199,49
8973,13345,63
8974,14925,23
8975,14823,27
8976,11385,42
8977,10462,35
8978,10799,96
8979,10964,99
8980,11506,91
8981,13334,85
8982,10129,93
8983,13852,69
8984,10699,31
8985,14782,68
8986,10715,88
8987,14493,21
8988,10580,62
8989,11998,55
8990,14708,100
8991,12827,81
8992,12335,95
8993,10278,61
8994,11711,1
8995,14654,97
8996,11432,81
8997,13444,25
8998,14471,44
8999,12126,20
9000,14489,64
9001,14758,41
9002,13827,37
9003,14551,50
9004,10451,29
9005,11839,22
9006,14600,26
9007,14033,44
9008,10572,79
9009,13758,18
9010,13344,62
9011,14537,1
9012,13848,14
9013,12086,8
9014,10535,96
9015,11819,95
9016,10434,28
9017,14203,20
9018,11887,82
9019,13820,63
9020,14325,71
9021,12776,27
9022,14108,31
9023,10596,86
9024,10331,52
9025,10124,89
9026,13000,84
9027,10064,76
9028,13235,40
9029,11757,43
9030,11422,58
9031,12302,33
9032,14233,43
9033,13373,3
9034,14159,14
9035,13321,14
9036,10989,60
9037,14143,36
9038,11035,18
9039,11290,23
9040,13126,99
9041,10889,36
9042,11063,38
9043,10578,9
9044,11585,52
9045,14755,56
9046,14846,91
9047,12509,34
9048,14869,90
9049,10970,74
9050,14394,36
9051,11304,65
9052,14489,92
9053,10120,38
9054,13728,13
9055,12842,42
9056,13566,12
9057,10223,10
9058,13796,37
9059,10083,97
9060,14811,26
9061,12581,65
9062,13961,26
9063,14739,67
9064,11767,31
9065,10445,27
9066,13104,40
9067,14021,10
9068,14139,67
9069,10252,19
9070,12842,46
9071,10559,80
9072,11644,81
9073,10294,58
9074,10248,32
9075,11169,78
9076,12657,20
9077,13097,5
9078,11466,83
9079,10070,13
9080,13097,97
9081,10241,38
9082,14739,91
9083,11481,28
9084,13170,22
9085,14123,48
9086,14015,59
9087,10353,99
9088,10047,46
9089,10079,72
9090,11142,30
9091,10549,33
9092,12316,15
9093,11734,22
9094,13669,34
9095,13745,16
9096,10562,23
9097,11666,7
9098,10530,44
9099,11924,67
9100,14105,28
9101,12572,9
9102,12901,85
9103,11525,42
9104,11136,11
9105,11853,36
9106,11155,43
9107,13293,33
9108,11842,23
9109,14108,2
9110,13152,47
9111,12522,76
9112,14933,100
9113,14052,32
9114,11731,7
9115,14894,73
9116,11504,100
9117,12662,68
9118,14945,76
9119,11702,34
9120,13803,64
9121,10795,37
9122,10656,61
9123,11577,75
9124,13151,87
9125,14562,97
9126,10742,48
9127,13092,33
9128,10729,22
9129,10591,41
9130,14748,36
9131,11634,79
9132,14494,4
9133,10701,45
9134,14202,52
9135,11345,66
9136,11169,50
9137,10332,78
9138,11821,38
9139,13126,12
9140,11197,24
9141,14096,59
9142,13008,97
9143,13057,24
9144,11525,38
9145,12301,34
9146,10162,78
9147,11969,76
9148,13118,3
9149,10046,86
9150,10774,27
9151,14776,64
9152,10485,61
9153,14061,35
9154,13394,32
9155,13504,62
9156,13220,50
9157,14845,18
9158,14229,79
9159,12171,49
9160,14805,20
9161,14863,53
9162,13234,7
9163,12828,39
9164,14546,86
9165,12267,61
9166,14170,21
9167,10289,71
9168,10539,32
9169,11865,82
9170,14063,19
9171,10594,92
9172,10888,87
9173,11033,15
9174,11294,32
9175,14261,66
9176,12419,38
9177,10598,93
9178,10037,42
9179,13241,45
9180,14825,51
9181,14916,34
9182,11703,51
9183,14206,95
9184,14626,57
9185,11722,90
9186,13726,82
9187,13535,38
9188,13820,42
9189,10982,16
9190,11249,44
9191,11479,20
9192,13522,5
9193,11085,55
9194,11204,36
9195,12754,40
9196,12903,57
9197,11285,11
9198,12129,79
9199,14409,40
9200,13882,46
9201,11930,6
9202,14950,68
9203,14662,56
9204,12210,55
9205,10154,47
9206,12557,97
9207,13958,36
9208,14402,10
9209,10521,61
9210,11775,25
9211,12049,34
9212,13682,53
9213,13977,39
9214,10720,10
9215,13914,38
9216,13095,38
9217,14255,75
9218,10682,30
9219,13670,89
9220,12205,52
9221,10478,69
9222,12950,83
9223,10491,86
9224,14825,65
9225,10769,47
9226,14496,21
9227,13122,86
9228,13158,93
9229,14264,27
9230,12511,49
9231,10715,28
9232,10829,46
9233,10241,44
9234,12555,83
9235,14351,80
9236,11094,71
9237,13027,91
9238,11639,68
9239,10904,63
9240,11993,99
9241,14328,40
9242,13946,64
9243,13055,67
9244,13639,45
9245,10263,88
9246,10493,100
9247,11493,8
9248,14172,20
9249,12411,66
9250,14113,18
9251,13254,22
9252,12824,92
9253,11258,20
9254,10280,8
9255,14957,77
9256,13483,33
9257,13221,13
9258,10694,38
9259,10506,59
9260,14685,46
9261,10344,76
9262,11233,86
9263,12088,10
9264,13247,9
9265,12783,47
9266,10516,87
9267,11397,82
9268,11090,20
9269,11345,97
9270,13137,41
9271,12170,10
9272,12222,5
9273,11926,58
9274,10873,25
9275,10393,54
9276,12649,72
9277,12128,17
9278,10207,40
9279,11606,57
9280,13786,23
9281,13156,84
9282,11518,33
9283,14348,71
9284,14514,17
9285,10495,55
9286,10906,54
9287,11354,21
9288,13310,12
9289,11834,11
9290,13655,36
9291,14715,83
9292,14955,25
9293,10797,36
9294,11792,32
9295,13671,96
9296,14406,84
9297,10231,40
9298,12452,71
9299,11220,7
9300,10620,42
9301,14814,6
9302,11695,30
9303,10750,76
9304,10482,20
9305,12698,34
9306,10423,20
9307,11020,48
9308,10791,65
9309,14648,40
9310,13485,48
9311,13699,28
9312,12164,39
9313,11480,58
9314,13778,6
9315,10042,87
9316,14968,59
9317,12301,51
9318,10875,65
9319,13862,81
9320,11415,5
9321,11610,45
9322,10618,1
9323,11449,47
9324,10193,16
9325,13539,50
9326,14102,28
9327,10974,9
9328,12932,53
9329,10986,38
9330,12540,71
9331,11843,66
9332,10698,10
9333,13682,54
9334,12488,23
9335,13443,23
9336,14356,7
9337,12329,78
9338,10182,76
9339,12234,20
9340,10587,94
9341,14175,95
9342,13031,17
9343,11664,82
9344,14159,44
9345,12153,70
9346,11036,28
9347,13966,73
9348,14319,31
9349,13778,89
9350,13625,12
9351,13174,2
9352,12524,85
9353,14738,94
9354,12092,53
9355,14807,79
9356,11869,48
9357,12837,16
9358,12939,91
9359,13909,8
9360,14863,92
9361,14341,11
9362,14411,70
9363,10072,90
9364,12627,43
9365,14257,31
9366,12969,43
9367,10561,56
9368,12255,3
9369,12292,18
9370,13698,10
9371,11176,29
9372,14254,30
9373,10203,89
9374,14912,8
9375,13793,28
9376,13524,27
9377,13879,4
9378,12640,16
9379,12050,13
9380,14864,24
9381,13893,37
9382,10716,44
9383,14124,66
9384,11761,74
9385,10077,98
9386,13758,77
9387,12924,66
9388,14513,31
9389,11848,30
9390,13342,68
9391,12948,84
9392,10133,59
9393,10597,78
9394,14735,40
9395,11752,100
9396,10121,74
9397,13501,40
9398,11220,36
9399,11787,51
9400,11262,27
9401,10730,69
9402,14544,48
9403,14319,41
9404,14755,32
9405,14417,17
9406,12946,62
9407,13985,56
9408,11679,63
9409,12115,52
9410,13943,60
9411,11988,73
9412,14161,28
9413,12806,35
9414,13913,94
9415,13219,79
9416,12507,46
9417,13943,40
9418,12761,20
9419,13114,42
9420,12185,44
9421,14990,57
9422,13248,56
9423,13618,20
9424,12300,95
9425,12008,81
9426,14072,57
9427,12676,93
9428,14857,49
9429,12080,17
9430,12541,47
9431,13428,19
9432,14361,27
9433,10453,92
9434,14228,36
9435,13766,84
9436,11807,84
9437,12086,44
9438,11082,85
9439,10027,64
9440,10958,43
9441,13603,44
9442,12495,4
9443,13197,48
9444,13464,88
9445,12610,34
9446,11080,27
9447,11225,72
9448,11450,67
9449,10335,91
9450,10604,59
9451,10088,5
9452,10189,92
9453,14580,76
9454,10470,29
9455,11122,32
9456,11491,85
9457,10395,27
9458,13168,52
9459,11835,78
9460,13049,36
9461,11206,19
9462,11657,92
9463,14481,54
9464,13431,58
9465,10841,89
9466,11186,38
9467,13013,40
9468,10457,49
9469,12310,86
9470,13134,42
9471,13591,79
9472,14078,37
9473,12957,50
9474,14214,3
9475,11411,89
9476,14632,57
9477,14292,1
9478,11751,48
9479,13333,65
9480,14263,52
9481,12921,41
9482,13249,95
9483,10453,96
9484,11885,97
9485,14582,17
9486,12079,92
9487,11128,22
9488,13257,26
9489,14954,46
9490,14331,70
9491,11019,92
9492,12074,69
9493,11789,28
9494,12199,15
9495,13144,48
9496,10474,17
9497,10693,52
9498,14300,4
9499,12653,14
9500,14085,30
9501,14177,48
9502,13936,97
9503,13022,88
9504,10179,32
9505,14063,90
9506,11733,40
9507,13949,58
9508,10754,46
9509,11009,62
9510,10949,88
9511,10253,19
9512,13446,35
9513,13093,55
9514,10754,29
9515,11492,46
9516,13235,99
9517,14379,25
9518,11112,56
9519,11077,87
9520,10873,90
9521,13432,31
9522,12371,42
9523,13635,39
9524,12371,6
9525,11367,48
9526,13027,52
9527,11831,78
9528,12095,92
9529,10459,92
9530,13253,59
9531,11067,95
9532,11371,48
9533,12026,14
9534,14920,62
9535,13725,13
9536,14501,41
9537,12170,98
9538,12747,42
9539,12558,1
9540,11314,72
9541,10558,27
9542,11429,31
9543,14713,53
9544,12698,11
9545,14173,47
9546,13614,98
9547,11468,27
9548,13723,8
9549,14456,13
9550,13849,66
9551,11772,32
9552,10427,94
9553,13806,3
9554,12120,20
9555,11056,83
9556,14378,13
9557,11948,19
9558,14616,75
9559,11787,68
9560,11892,25
9561,11260,24
9562,12867,21
9563,13634,83
9564,10325,65
9565,14448,61
9566,10748,59
9567,13422,19
9568,13267,79
9569,12164,59
9570,13270,20
9571,14025,77
9572,10057,58
9573,14447,40
9574,11183,24
9575,13585,40
9576,11805,76
9577,11753,15
9578,11821,20
9579,10713,88
9580,14321,26
9581,11775,51
9582,12989,53
9583,14262,42
9584,10163,51
9585,10740,9
9586,14601,25
9587,12187,96
9588,13435,65
9589,13841,84
9590,13115,36
9591,14880,58
9592,10281,40
9593,10138,56
9594,11197,90
9595,11640,94
9596,11661,54
9597,14283,82
9598,13571,79
9599,13844,24
9600,12374,50
9601,12622,59
9602,11184,37
9603,10276,67
9604,10483,22
9605,11692,4
9606,13657,9
9607,10640,34
9608,10516,27
9609,14385,36
9610,12995,90
9611,13296,60
9612,11258,61
9613,13254,6
9614,11351,12
9615,12286,81
9616,11723,15
9617,12184,53
9618,14715,93
9619,12643,13
9620,11783,25
9621,13839,49
9622,12052,81
9623,13523,91
9624,11204,58
9625,11558,80
9626,14529,70
9627,12708,2
9628,14384,22
9629,13023,31
9630,13841,17
9631,12095,39
9632,11768,42
9633,12758,88
9634,13799,34
9635,10218,42
9636,14996,43
9637,11070,54
9638,14682,11
9639,10867,79
9640,10148,96
9641,13663,74
9642,11193,43
9643,13782,1
9644,14439,21
9645,14083,15
9646,11198,62
9647,13988,80
9648,12049,64
9649,12504,7
9650,12618,75
9651,10907,89
9652,13531,35
9653,11959,8
9654,12560,83
9655,14688,36
9656,14081,34
9657,14158,75
9658,10633,94
9659,10503,5
9660,10166,51
9661,13166,51
9662,12836,64
9663,13672,98
9664,12138,25
9665,12561,24
9666,11327,37
9667,13622,18
9668,11387,28
9669,10263,94
9670,13997,41
9671,10018,10
9672,14597,19
9673,12913,36
9674,14250,18
9675,13331,88
9676,13170,69
9677,10245,52
9678,14165,50
9679,11308,52
9680,11003,44
9681,11305,31
9682,13286,5
9683,14295,14
9684,14326,72
9685,11328,52
9686,11853,83
9687,13691,99
9688,11218,28
9689,13105,3
9690,13549,85
9691,14143,30
9692,13337,56
9693,13559,9
9694,11951,37
9695,12208,94
9696,10196,34
9697,11903,10
9698,11129,84
9699,13249,49
9700,12099,11
9701,13236,75
9702,10439,65
9703,14447,66
9704,10584,16
9705,14662,75
9706,11640,61
9707,11699,9
9708,12334,75
9709,10778,78
9710,14187,22
9711,13628,33
9712,13705,88
9713,14877,72
9714,12852,32
9715,11541,16
9716,10654,16
9717,12519,2
9718,12177,96
9719,14068,14
9720,12796,95
9721,11022,22
9722,14461,90
9723,10749,87
9724,10260,61
9725,13880,81
9726,14237,14
9727,11401,9
9728,13196,84
9729,14275,8
9730,14189,10
9731,10472,52
9732,13811,17
9733,11390,48
9734,10321,12
9735,13526,71
9736,10565,54
9737,11574,93
9738,11922,34
9739,10711,78
9740,13238,55
9741,12755,22
9742,10937,66
9743,10243,18
9744,11455,32
9745,14437,49
9746,10121,52
9747,13472,72
9748,11709,20
9749,11302,80
9750,10006,47
9751,13177,60
9752,10990,59
9753,10585,91
9754,11682,79
9755,14192,67
9756,10919,10
9757,13143,5
9758,12313,88
9759,11171,37
9760,14015,98
9761,12921,80
9762,12338,92
9763,13039,40
9764,10730,8
9765,14618,79
9766,14568,93
9767,11890,30
9768,13691,75
9769,12490,62
9770,12339,61
9771,11136,99
9772,10887,28
9773,12155,88
9774,13671,87
9775,13277,86
9776,12070,1
9777,12251,28
9778,12140,84
9779,13298,88
9780,12613,9
9781,10489,61
9782,14729,59
9783,11043,63
9784,13910,30
9785,11232,83
9786,11153,37
9787,12290,46
9788,11434,97
9789,11608,7
9790,12000,18
9791,10179,62
9792,14017,78
9793,13168,92
9794,14065,79
9795,11562,67
9796,14138,38
9797,12244,98
9798,11873,88
9799,13639,91
9800,11292,99
9801,10522,86
9802,11452,57
9803,11992,50
9804,11718,65
9805,13257,13
9806,11208,73
9807,10887,8
9808,14515,92
9809,13569,11
9810,10971,78
9811,10952,46
9812,13469,78
9813,14281,20
9814,11696,76
9815,14612,52
9816,11112,13
9817,11021,93
9818,11809,65
9819,11222,14
9820,12378,40
9821,10936,19
9822,13782,88
9823,14886,100
9824,10864,90
9825,11617,7
9826,10630,72
9827,12064,24
9828,10675,67
9829,10722,2
9830,14596,32
9831,10113,59
9832,10014,89
9833,14466,98
9834,14764,43
9835,13193,63
9836,14311,45
9837,10415,54
9838,14060,41
9839,11028,97
9840,10657,9
9841,10681,47
9842,12059,92
9843,10261,89
9844,14756,95
9845,11783,37
9846,13115,93
9847,13832,83
9848,11426,85
9849,10406,67
9850,13323,71
9851,12618,15
9852,13376,39
9853,13939,24
9854,11199,69
9855,13549,31
9856,11611,54
9857,14359,19
9858,10963,22
9859,11455,56
9860,11022,33
9861,14731,98
9862,13996,92
9863,13816,75
9864,12138,49
9865,11468,51
9866,11439,47
9867,13463,82
9868,11105,68
9869,10239,37
9870,10755,13
9871,14346,86
9872,10347,48
9873,14208,32
9874,13329,40
9875,10656,50
9876,14184,16
9877,14289,27
9878,10428,51
9879,10240,40
9880,12341,30
9881,13147,23
9882,14553,96
9883,11669,59
9884,13410,78
9885,11794,70
9886,12468,21
9887,10411,31
9888,10956,1
9889,14182,8
9890,11162,83
9891,14227,70
9892,11264,22
9893,13601,48
9894,13212,54
9895,10833,83
9896,13812,58
9897,10776,72
9898,13097,14
9899,12941,36
9900,12225,16
9901,10999,56
9902,12249,32
9903,13026,19
9904,13283,72
9905,14068,64
9906,12984,40
9907,10149,90
9908,11669,80
9909,14539,23
9910,14570,18
9911,13741,100
9912,10092,30
9913,12953,42
9914,11652,47
9915,12672,71
9916,11361,82
9917,10123,7
9918,12596,7
9919,11977,78
9920,14954,89
9921,14773,42
9922,12693,39
9923,10292,22
9924,11172,2
9925,10258,56
9926,14353,76
9927,13379,7
9928,13604,25
9929,13041,11
9930,11782,35
9931,12922,95
9932,10942,52
9933,13598,44
9934,10219,18
9935,14099,16
9936,12351,67
9937,11339,71
9938,10575,79
9939,14815,100
9940,14128,57
9941,10318,20
9942,14047,68
9943,10018,14
9944,14127,61
9945,11459,82
9946,10848,2
9947,12891,62
9948,10459,58
9949,14671,39
9950,14645,5
9951,13913,96
9952,12886,10
9953,11567,19
9954,10929,69
9955,14337,70
9956,12649,70
9957,11769,92
9958,14397,60
9959,11726,31
9960,12544,100
9961,13296,90
9962,12579,50
9963,13099,54
9964,10692,6
9965,14026,36
9966,11840,64
9967,10077,75
9968,10220,76
9969,11365,68
9970,12767,4
9971,13198,96
9972,12649,47
9973,11151,16
9974,14545,88
9975,10156,10
9976,11626,53
9977,11511,5
9978,10601,94
9979,14491,23
9980,12391,67
9981,14335,57
9982,11400,54
9983,13926,94
9984,10195,25
9985,10512,32
9986,10932,16
9987,10188,33
9988,10927,18
9989,10813,25
9990,12003,91
9991,12995,72
9992,12112,54
9993,10222,84
9994,12513,88
9995,13746,9
9996,13058,73
9997,10213,85
9998,10660,81
9999,14640,7
10000,14715,62
